商店名稱,類別1,類別2,地址,lon,lat,POI類別
上海鄉村股份有限公司,美食佳餚,上海江浙菜,,121.51118344977083,25.042162274835032,吃的
上海鄉村股份有限公司,美食佳餚,上海江浙菜,,121.55261641669644,25.039779782357876,吃的
介云軒,美食佳餚,上海江浙菜,,121.54974038119023,25.030036206192197,吃的
六品小館,美食佳餚,上海江浙菜,,121.54718093684087,25.03518547946705,吃的
千福小館,美食佳餚,上海江浙菜,,121.51384632720001,25.045860015995604,吃的
吳素霞,美食佳餚,上海江浙菜,,121.54616493455818,25.03823557769315,吃的
穀果國際有限公司,美食佳餚,上海江浙菜,,121.55166837536262,25.031501442284405,吃的
大史館國際有限公司,美食佳餚,上海江浙菜,,121.5953245681891,25.05303851321076,吃的
家園小館,美食佳餚,上海江浙菜,,121.5332631806457,25.11822653083966,吃的
天福樓餐廳,美食佳餚,上海江浙菜,,121.53468567023457,25.057716378412902,吃的
敘香園餐廳有限公司,美食佳餚,上海江浙菜,,121.5377457938514,25.051786127461472,吃的
敘香園餐廳有限公司,美食佳餚,上海江浙菜,,121.52511700512436,25.057932697748384,吃的
新葡苑餐廳,美食佳餚,上海江浙菜,,121.55464987675155,25.032947322554698,吃的
方家小館,美食佳餚,上海江浙菜,,121.51678413865099,25.049090069578668,吃的
東門九如商號,美食佳餚,上海江浙菜,,121.51255521680184,25.043577081809158,吃的
梅林餐廳有限公司,美食佳餚,上海江浙菜,,121.51231515870992,25.045917910802288,吃的
梅龍鎮餐廳有限公司,美食佳餚,上海江浙菜,,121.52918537040796,25.05045472561357,吃的
榮榮園,美食佳餚,上海江浙菜,,121.56728010780411,25.036073362413028,吃的
江浙知味村,美食佳餚,上海江浙菜,,121.55280974043477,25.042612438972245,吃的
海國凰樓國際餐宴股份有限公司,美食佳餚,上海江浙菜,,121.54960138844712,25.025475869398512,吃的
海記九如商號,美食佳餚,上海江浙菜,,121.51302587996788,25.041964998323888,吃的
海記九如食品有限公司,美食佳餚,上海江浙菜,,121.55354733653994,25.05105381186298,吃的
淞月餐坊,美食佳餚,上海江浙菜,,121.5256526168398,25.05057064059608,吃的
滬寧小館,美食佳餚,上海江浙菜,,121.55339377814718,25.04043553147855,吃的
秀蘭美食文化有限公司,美食佳餚,上海江浙菜,,121.5776634198688,25.04048685827139,吃的
紅豆食府,美食佳餚,上海江浙菜,,121.51382811631179,25.059021915764536,吃的
蔡萬興老店,美食佳餚,上海江浙菜,,121.53332819775486,25.017988300921232,吃的
蘇杭企業股份有限公司,美食佳餚,上海江浙菜,,121.50436013737502,25.137081376450464,吃的
錦香樓餐廳有限公司,美食佳餚,上海江浙菜,,121.57536490756253,25.060140692317148,吃的
鄉村餐廳有限公司,美食佳餚,上海江浙菜,,121.52585637190066,25.095469095499052,吃的
金品茶樓股份有限公司,美食佳餚,上海江浙菜,,121.53491692782983,25.05182952000323,吃的
金饌小館,美食佳餚,上海江浙菜,,121.54395698825408,25.05983330788277,吃的
極品軒小吃店,美食佳餚,上海江浙菜,,121.50677883389804,25.02659165420208,吃的
邊田庄餐飲事業有限公司,美食佳餚,上海江浙菜,,121.51538687660613,25.11585224776117,吃的
敘香園餐廳有限公司,美食佳餚,上海江浙菜,,121.60736189777404,25.07245109493885,吃的
高記食品有限公司,美食佳餚,上海江浙菜,,121.50734605304689,25.044225420794458,吃的
點水樓餐飲事業股份有限公司,美食佳餚,上海江浙菜,,121.55585196183065,25.058188065973845,吃的
點水樓餐飲事業股份有限公司,美食佳餚,上海江浙菜,,121.52002922350724,25.050114897822,吃的
點水樓餐飲事業股份有限公司,美食佳餚,上海江浙菜,,121.51767008168028,25.047067194289678,吃的
點水樓餐飲事業股份有限公司,美食佳餚,上海江浙菜,,121.6112736402861,25.07021021414648,吃的
點水樓餐飲事業股份有限公司,美食佳餚,上海江浙菜,,121.51828965764456,25.03319019673759,吃的
鼎富樓餐廳股份有限公司,美食佳餚,上海江浙菜,,121.5776634198688,25.04048685827139,吃的
下江南餐廳,美食佳餚,上海江浙菜,,121.56406715822854,25.026726833154363,吃的
喜園江浙美食,美食佳餚,上海江浙菜,,121.55585196183065,25.058188065973845,吃的
家園小館,美食佳餚,上海江浙菜,,121.50677883389804,25.02659165420208,吃的
家園江浙小館,美食佳餚,上海江浙菜,,121.50436013737502,25.137081376450464,吃的
蔡萬興-內湖分店,美食佳餚,上海江浙菜,,121.52585637190066,25.095469095499052,吃的
蜀心饌,美食佳餚,上海江浙菜,,121.53491692782983,25.05182952000323,吃的
雲喬餐廳,美食佳餚,上海江浙菜,,121.51538687660613,25.11585224776117,吃的
點水小棧,美食佳餚,上海江浙菜,,121.60736189777404,25.07245109493885,吃的
JOY'S,美食佳餚,上海江浙菜,,121.51382811631179,25.059021915764536,吃的
NY1900,美食佳餚,上海江浙菜,,121.50734605304689,25.044225420794458,吃的
上海新生公共食堂,美食佳餚,上海江浙菜,,121.57536490756253,25.060140692317148,吃的
上海杜三珍,美食佳餚,上海江浙菜,,121.53245897004216,25.042765905019536,吃的
上海湯包,美食佳餚,上海江浙菜,,121.52255325306622,25.105547874767908,吃的
上海食府(大漢亭),美食佳餚,上海江浙菜,,121.59425546701942,25.083780342820592,吃的
冠羽樓江浙餐廳,美食佳餚,上海江浙菜,,121.54395698825408,25.05983330788277,吃的
吉祥素食拉麵店,美食佳餚,上海江浙菜,,121.55340115319547,25.001386725377557,吃的
山東新生園餐廳,美食佳餚,上海江浙菜,,121.53338244167904,25.0604317121624,吃的
怡品園江浙餐廳,美食佳餚,上海江浙菜,,121.50630356532335,25.037675439427716,吃的
新月灣上海美食,美食佳餚,上海江浙菜,,121.54247851717814,25.046854980478276,吃的
東門九如商號(信義分店),美食佳餚,上海江浙菜,,121.53572268489467,25.0518186984669,吃的
水蛙魯,美食佳餚,上海江浙菜,,121.56677327558296,25.032587478621036,吃的
江浙家嘉小館,美食佳餚,上海江浙菜,,121.52395071881513,25.0510792645531,吃的
添飯(忠孝店),美食佳餚,上海江浙菜,,121.52746171786016,25.11893305174478,吃的
滬景園餐廳,美食佳餚,上海江浙菜,,121.52296967520775,25.056093411603307,吃的
祥福園公司,美食佳餚,上海江浙菜,,121.54918259439829,25.028753978876157,吃的
祥鶴樓餐廳,美食佳餚,上海江浙菜,,121.5457892021039,25.05383259254967,吃的
福國江浙園餐樓,美食佳餚,上海江浙菜,,121.52549087830316,25.06188117168727,吃的
秀蘭小館,美食佳餚,上海江浙菜,,121.52214431212903,25.05455300258923,吃的
筷子(站前KMALL店),美食佳餚,上海江浙菜,,121.59198211386858,25.071800419660033,吃的
筷子餐廳,美食佳餚,上海江浙菜,,121.52560216231005,25.051421453425533,吃的
美心小館,美食佳餚,上海江浙菜,,121.52266687494226,25.051836386169974,吃的
記園餃子館,美食佳餚,上海江浙菜,,121.56492062747286,24.987811549488004,吃的
錦華樓餐廳股份有限公司,美食佳餚,上海江浙菜,,121.60720834840852,25.052670192463207,吃的
阿嬤的店家鄉口味,美食佳餚,上海江浙菜,,121.53429360909269,25.049423896529206,吃的
陞平小館,美食佳餚,上海江浙菜,,121.51235375086706,25.056883472893517,吃的
饕客江浙餐廳,美食佳餚,上海江浙菜,,121.51235375086706,25.056883472893517,吃的
饕客餐廳,美食佳餚,上海江浙菜,,121.54609777971342,25.048679038654914,吃的
鵬園系類餐坊,美食佳餚,上海江浙菜,,121.54625600897204,25.058785722714692,吃的
鼎尚豐餐廳有限公司,美食佳餚,上海江浙菜,,121.546080218462,25.035265806487782,吃的
好公道永康店,美食佳餚,上海江浙菜,,121.53290721100366,25.057535917010497,吃的
銀翼餐廳,美食佳餚,上海江浙菜,,121.53317682621253,25.04420590005043,吃的
上海老天祿食品有限公司,美食佳餚,上海江浙菜,,121.57583223405466,25.075959585247755,吃的
芳家餐廳,美食佳餚,上海江浙菜,,121.50484182961623,25.04338525543918,吃的
高記上海料理餐廳(小團圓),美食佳餚,上海江浙菜,,121.52503049029873,25.05121647947123,吃的
五味食府,美食佳餚,上海江浙菜,,121.52298024322967,25.049411650408445,吃的
極品軒小吃店,美食佳餚,上海江浙菜,,121.51337305446596,25.04222395282196,吃的
聚香園,美食佳餚,上海江浙菜,,121.55475161840212,25.048223142505325,吃的
龍翔園(龍濤園),美食佳餚,上海江浙菜,,121.54809477153115,25.037040666865288,吃的
天然臺湘菜館,美食佳餚,湘菜,,121.52037534825364,25.055660744441372,吃的
彭園湘菜館,美食佳餚,湘菜,,121.55172353024201,25.033619801174726,吃的
彭園湘菜館,美食佳餚,湘菜,,121.53987515194213,25.04342051772957,吃的
彭園湘菜館有限公司,美食佳餚,湘菜,,121.56872220274266,25.084527511416074,吃的
湖南飯館,美食佳餚,湘菜,,121.51678413865099,25.049090069578668,吃的
白雲山莊實業股份有限公司,美食佳餚,湘菜,,121.53143820337071,25.111811057640736,吃的
禧福樓湘菜館股份有限公司,美食佳餚,湘菜,,121.549694501609,25.025469602680907,吃的
謝惠慈,美食佳餚,湘菜,,121.53029439410435,25.05266196164416,吃的
魚鄉屋,美食佳餚,湘菜,,121.5577920831572,25.03328114776352,吃的
１０１０新湘菜料理（天母店）,美食佳餚,湘菜,,121.57766105476341,25.040386024292157,吃的
永吉川湘小館,美食佳餚,湘菜,,121.52451579989585,25.051659689477646,吃的
大廚湘菜,美食佳餚,湘菜,,121.56534011337065,25.04930161693064,吃的
如意湘菜,美食佳餚,湘菜,,121.54619827895948,25.082836043318753,吃的
湘海園,美食佳餚,湘菜,,121.51052598925783,25.04561342222375,吃的
金合仝湘菜小館有限公司,美食佳餚,湘菜,,121.53427404827303,25.014503585011635,吃的
金家樓,美食佳餚,湘菜,,121.53576983535534,25.011969727055266,吃的
金玉山餐廳,美食佳餚,湘菜,,121.54775816046073,25.043197713829027,吃的
霖園川湘小館,美食佳餚,湘菜,,121.52604584365913,25.05045018628253,吃的
食飽店,美食佳餚,湘菜,,121.53734125275315,25.067923341458375,吃的
雞窩食品有限公司,美食佳餚,湘菜,,121.52579650079369,25.06509028745965,吃的
金饌小館~上海徐家匯家常菜(敦南店),美食佳餚,湘菜,,121.54710402954589,25.028153557801314,吃的
湘8老,美食佳餚,湘菜,,121.55143810120067,25.030280699007367,吃的
茶水攤小吃店,美食佳餚,港式飲茶,,121.54569969700427,25.054387767476413,吃的
金師樓餐廳有限公司,美食佳餚,港式飲茶,,121.5356602495015,25.04830936188604,吃的
祥發港式茶餐廳,美食佳餚,港式飲茶,,121.52602399786466,25.057541145642798,吃的
香港88茶餐廳,美食佳餚,港式飲茶,,121.52630845965324,25.05009585200565,吃的
雷記燒臘,美食佳餚,港式飲茶,,121.54760878562894,25.053464646590683,吃的
威靈頓街1號 海鮮茶餐廳,美食佳餚,港式飲茶,,121.52428834740296,25.04723224707154,吃的
上享餐廳有限公司,美食佳餚,港式飲茶,,121.54440688497981,25.054675514192347,吃的
雅苑粵菜海鮮樓,美食佳餚,港式飲茶,,121.5240461597392,25.054468635882,吃的
古店餐飲研究有限公司,美食佳餚,港式飲茶,,121.52319686952575,25.05450638811886,吃的
啟將股份有限公司,美食佳餚,港式飲茶,,121.53525753293928,25.060373153319123,吃的
大戈壁餐飲股份有限公司,美食佳餚,港式飲茶,,121.5187737208794,25.057297829005662,吃的
知道了餐廳有限公司,美食佳餚,港式飲茶,,121.52428834740296,25.04723224707154,吃的
知道了餐廳有限公司,美食佳餚,港式飲茶,,121.51475734764064,25.051310784497346,吃的
廣東珍陶芳小吃館,美食佳餚,港式飲茶,,121.5336573497857,25.050934530207957,吃的
廣東羊城小食,美食佳餚,港式飲茶,,121.59129581122609,25.06938823166497,吃的
徐州路２號庭園會館,美食佳餚,港式飲茶,,121.52176441076301,25.049638088954648,吃的
嶺茶股份有限公司,美食佳餚,港式飲茶,,121.53403731571159,25.117079780891657,吃的
永福樓餐廳,美食佳餚,港式飲茶,,121.58101656823051,25.04551324885306,吃的
港九香滿樓餐廳股份有限公司,美食佳餚,港式飲茶,,121.4878049603377,24.99725103914507,吃的
澳華餐飲管理顧問有限公司,美食佳餚,港式飲茶,,121.57355991063784,24.98822803890107,吃的
祥禾園股份有限公司,美食佳餚,港式飲茶,,121.54476021686288,24.993881475518005,吃的
福皇宴港式美食小館,美食佳餚,港式飲茶,,121.56390404986902,25.034026198692768,吃的
聯海餐飲股份有限公司,美食佳餚,港式飲茶,,121.55232327614705,25.042176080304447,吃的
幾分甜烘焙工坊,美食佳餚,港式飲茶,,121.54490534246898,25.043695259313175,吃的
幾分甜烘焙工坊,美食佳餚,港式飲茶,,121.56009857070396,25.031092574593956,吃的
藍海國際餐飲股份有限公司,美食佳餚,港式飲茶,,121.51643623368577,25.046214551508637,吃的
藍海國際餐飲股份有限公司,美食佳餚,港式飲茶,,121.5596346682965,25.0319642484824,吃的
鄉間小路餐館,美食佳餚,港式飲茶,,121.54453804437004,25.050278207786615,吃的
金獅大酒樓,美食佳餚,港式飲茶,,121.52860657747601,25.031515873898307,吃的
陶園經典飯店,美食佳餚,港式飲茶,,121.55508816122197,25.0395574617139,吃的
靚崇軒股份有限公司,美食佳餚,港式飲茶,,121.52932652560234,25.03842972318785,吃的
靜園粵菜海鮮樓,美食佳餚,港式飲茶,,121.53397865431819,25.117913130968752,吃的
食神易牙居股份有限公司,美食佳餚,港式飲茶,,121.5899233767881,25.07071800722944,吃的
馬來亞餐廳有限公司,美食佳餚,港式飲茶,,121.56666230078221,25.036081578752157,吃的
馬來亞餐廳有限公司,美食佳餚,港式飲茶,,121.49134002735445,24.997016906928796,吃的
五心級港式熱炒,美食佳餚,港式飲茶,,121.56541701675998,25.040864617179565,吃的
佳味燒臘,美食佳餚,港式飲茶,,121.55108628330592,25.029080836345862,吃的
南京港式粵菜館,美食佳餚,港式飲茶,,121.5579667034262,25.082819825199824,吃的
大眾快餐燒臘,美食佳餚,港式飲茶,,121.52124488161822,25.052327201986788,吃的
奇樺排骨燒臘店,美食佳餚,港式飲茶,,121.56666230078221,25.036081578752157,吃的
好好味港式菠蘿包,美食佳餚,港式飲茶,,121.56629524946581,25.08202061786491,吃的
好旺家港澳茶餐廳,美食佳餚,港式飲茶,,121.55108628330592,25.029080836345862,吃的
宏松行股份有限公司,美食佳餚,港式飲茶,,121.50656891440144,25.044574571100732,吃的
宏湖燒臘店,美食佳餚,港式飲茶,,121.49134002735445,24.997016906928796,吃的
富城燒臘世家,美食佳餚,港式飲茶,,121.5600615869657,25.078268517467034,吃的
廣式燒臘店,美食佳餚,港式飲茶,,121.52344668866947,25.11889814340972,吃的
張員外港式燒臘小吃,美食佳餚,港式飲茶,,121.56159655110491,25.030552153473423,吃的
張記燒臘,美食佳餚,港式飲茶,,121.54440378276311,25.058583570112425,吃的
恩承居,美食佳餚,港式飲茶,,121.53143820337071,25.111811057640736,吃的
李記港式燒臘,美食佳餚,港式飲茶,,121.54465045389954,25.057004725170295,吃的
李記燒鴨,美食佳餚,港式飲茶,,121.57825248124813,25.048455876514822,吃的
港大燒臘美食,美食佳餚,港式飲茶,,121.53524991614205,25.04027593599187,吃的
百好燒臘,美食佳餚,港式飲茶,,121.52427804760674,25.10500701317129,吃的
茶水舖台港餐飲,美食佳餚,港式飲茶,,121.54441336280215,25.05921520945549,吃的
萬家香鴨莊,美食佳餚,港式飲茶,,121.54386965250143,25.05395504850885,吃的
金記燒臘,美食佳餚,港式飲茶,,121.60128231055397,25.074805431921657,吃的
長安鴨莊,美食佳餚,港式飲茶,,121.52721218564258,25.091114338102777,吃的
香港家鴻燒鴨,美食佳餚,港式飲茶,,121.51490888969451,25.044445715642524,吃的
香港富陞燒臘,美食佳餚,港式飲茶,,121.53948995847938,25.055092071396462,吃的
香港新記燒臘,美食佳餚,港式飲茶,,121.52956892623622,25.03071335322866,吃的
香港清宮御廚,美食佳餚,港式飲茶,,121.54205122989964,25.04864853858318,吃的
香港燒臘館,美食佳餚,港式飲茶,,121.53539404568747,25.053685334218954,吃的
香港財神燒臘,美食佳餚,港式飲茶,,121.58426278618121,25.048251292960845,吃的
香港隆記燒臘店,美食佳餚,港式飲茶,,121.53506238853922,25.060378190044712,吃的
香港頂記燒臘,美食佳餚,港式飲茶,,121.54741851336674,25.044807107429758,吃的
香港高昇小廚,美食佳餚,港式飲茶,,121.52160152647558,25.0597884739034,吃的
香港龍城燒臘,美食佳餚,港式飲茶,,121.52646782268164,25.049385815917606,吃的
香香鴨莊,美食佳餚,港式飲茶,,121.54599224546529,25.04083575473186,吃的
魯味軒港式飲茶,美食佳餚,港式飲茶,,121.5265145350851,25.020998940714584,吃的
龍江燒臘,美食佳餚,港式飲茶,,121.55966606151205,25.05057018273196,吃的
龍翔燒臘便當,美食佳餚,港式飲茶,,121.55585196183065,25.058188065973845,吃的
龍華燒臘店,美食佳餚,港式飲茶,,121.5504051125328,25.057963386175164,吃的
GULGUL廣式甜品補給棧,美食佳餚,港式飲茶,,121.55438219951901,25.02543390318965,吃的
HIQ海洋聯誼社,美食佳餚,港式飲茶,,121.5320274601284,25.01592605639522,吃的
HOJA(大直美麗華),美食佳餚,港式飲茶,,121.54776350744321,25.060167717140274,吃的
JENNY香港茶餐廳(天母店),美食佳餚,港式飲茶,,121.5453992997483,25.039899374324992,吃的
一鴨二吃燒臘店,美食佳餚,港式飲茶,,121.52881685185524,25.023010194323042,吃的
上享庭園餐廳,美食佳餚,港式飲茶,,121.54692880593038,25.041021023938605,吃的
上品廣東粥,美食佳餚,港式飲茶,,121.54701390034633,25.040911173146288,吃的
不出名茶餐廳,美食佳餚,港式飲茶,,121.56282173004341,25.058371012803075,吃的
中鼎廣東粥,美食佳餚,港式飲茶,,121.62181537366983,25.07544096901256,吃的
九龍坊港式茶樓,美食佳餚,港式飲茶,,121.54985726794155,25.03104123073493,吃的
九龍廣東粥,美食佳餚,港式飲茶,,121.57517842067767,25.07638515411093,吃的
京星港式飲茶,美食佳餚,港式飲茶,,121.5295641313089,25.024193438969256,吃的
京星（港式飲茶）,美食佳餚,港式飲茶,,121.53246516443188,25.05715373772816,吃的
京采香港茶餐廳(美麗華店),美食佳餚,港式飲茶,,121.55233134341907,25.03977781790461,吃的
何記港式燒臘店,美食佳餚,港式飲茶,,121.4992601349917,25.139736619504113,吃的
全海岸活蝦餐廳,美食佳餚,港式飲茶,,121.53237271160769,25.015857498038418,吃的
利園海鮮樓,美食佳餚,港式飲茶,,121.56668111499165,25.050275814565858,吃的
利苑（飲茶）,美食佳餚,港式飲茶,,121.53096517353951,25.016650892729732,吃的
北海漁村,美食佳餚,港式飲茶,,121.54187332780829,25.046939777916098,吃的
北維企業有限公司,美食佳餚,港式飲茶,,121.52947218054395,25.024343678167867,吃的
南非海鮮,美食佳餚,港式飲茶,,121.53267654619621,25.01467481061785,吃的
台灣北海活海鮮,美食佳餚,港式飲茶,,121.5413586474857,25.04705584132845,吃的
台灣北海活海鮮,美食佳餚,港式飲茶,,121.52452915418901,25.083966180037425,吃的
台灣北海活海鮮,美食佳餚,港式飲茶,,121.53143820337071,25.111811057640736,吃的
吃的地方易牙居創始店,美食佳餚,港式飲茶,,121.53379996696486,25.014099130942476,吃的
吳記燒臘,美食佳餚,港式飲茶,,121.52932652560234,25.03842972318785,吃的
吸引力廣東粥,美食佳餚,港式飲茶,,121.52305573417806,25.09002383812773,吃的
吸引力廣東粥,美食佳餚,港式飲茶,,121.54714955400514,25.036119323501726,吃的
周記燒臘,美食佳餚,港式飲茶,,121.55867295704154,25.032299061302524,吃的
呼嚕呼嚕迴轉吧,美食佳餚,港式飲茶,,121.54404200280752,25.041841783026456,吃的
咆哮山莊（飲茶）,美食佳餚,港式飲茶,,121.5329412570479,25.05965123164722,吃的
和平爵士海鮮（菲、墨）,美食佳餚,港式飲茶,,121.52903623821436,25.02401416965339,吃的
嘉福鴨莊,美食佳餚,港式飲茶,,121.51042358525793,25.05397579041972,吃的
土林廣東粥,美食佳餚,港式飲茶,,121.61851824035975,25.041085913518334,吃的
大呷蟹海產店,美食佳餚,港式飲茶,,121.5499613070499,25.038863308574353,吃的
大和燒臘快餐店,美食佳餚,港式飲茶,,121.5724193654287,25.082212259748733,吃的
大興燒臘,美食佳餚,港式飲茶,,121.53265108269244,25.015517513582715,吃的
大都市海鮮,美食佳餚,港式飲茶,,121.53084506066939,25.016925333820375,吃的
天下港式茶餐廳,美食佳餚,港式飲茶,,121.52856427420126,25.031735316801733,吃的
天母港式點心專賣店,美食佳餚,港式飲茶,,121.52947218054395,25.024343678167867,吃的
天母漁店,美食佳餚,港式飲茶,,121.52124488161822,25.052327201986788,吃的
威記小館,美食佳餚,港式飲茶,,121.515301974538,25.046225820971163,吃的
客來粥到港式廣東粥,美食佳餚,港式飲茶,,121.56541701675998,25.040864617179565,吃的
家鄉港式燒臘鴨莊,美食佳餚,港式飲茶,,121.52678306855006,25.122766420159845,吃的
寒舍食譜（海鮮魚翅）,美食佳餚,港式飲茶,,121.53242405600001,25.05252961123907,吃的
寶師傅港式燒臘,美食佳餚,港式飲茶,,121.50831829910264,25.05358395090796,吃的
巧味冰室茶餐廳(臨江店),美食佳餚,港式飲茶,,121.52980253757548,25.023576430414,吃的
巧鼎港式點心城,美食佳餚,港式飲茶,,121.55358744543506,25.041212496240423,吃的
幸福活海鮮,美食佳餚,港式飲茶,,121.55012630415867,25.040758383898602,吃的
康福川菜館,美食佳餚,港式飲茶,,121.54613388907707,24.99545817598597,吃的
廣城港式燒臘,美食佳餚,港式飲茶,,121.54440842201429,25.05817995419169,吃的
廣得利港式煲仔飯,美食佳餚,港式飲茶,,121.5483588782079,25.02417398585675,吃的
廣東仔,美食佳餚,港式飲茶,,121.53547338853159,25.1185693735751,吃的
廣東仔,美食佳餚,港式飲茶,,121.55763852140456,25.01798720785775,吃的
廣東極品,美食佳餚,港式飲茶,,121.5565045600907,25.038961954267435,吃的
廣東燒臘,美食佳餚,港式飲茶,,121.51673032913654,25.116031950489113,吃的
廣東粥(109餐飲店),美食佳餚,港式飲茶,,121.56888798876939,25.078076760416128,吃的
廣東謝藍燒臘專家,美食佳餚,港式飲茶,,121.52770757557461,25.0245197714329,吃的
廣東鴻運燒臘快餐,美食佳餚,港式飲茶,,121.52968227028232,25.03266915692108,吃的
廣集品廣東粥,美食佳餚,港式飲茶,,121.52951806089973,25.03257596726568,吃的
張小發麵餅舖~張吳記麵餅舖,美食佳餚,港式飲茶,,121.56050982538702,25.034978661751158,吃的
張記燒臘,美食佳餚,港式飲茶,,121.5324285723322,25.10923321651879,吃的
強記港式燒臘魚丸粥麵大王,美食佳餚,港式飲茶,,121.53251943739681,25.107237241841393,吃的
御園粵式海鮮,美食佳餚,港式飲茶,,121.53065880709777,25.11486774000145,吃的
志華港式燒臘店,美食佳餚,港式飲茶,,121.54665469164385,25.04302460221387,吃的
志華燒臘,美食佳餚,港式飲茶,,121.53412649023045,25.013655779561624,吃的
快樂林港式小館,美食佳餚,港式飲茶,,121.51878075713138,25.04476801876247,吃的
快活谷港粵美食,美食佳餚,港式飲茶,,121.54446360226163,25.05113676909149,吃的
恩承居（正統廣東菜）,美食佳餚,港式飲茶,,121.50684320043744,25.041799913782516,吃的
戀煮廣東粥,美食佳餚,港式飲茶,,121.52995820238445,25.02456225006313,吃的
戀煮廣東粥,美食佳餚,港式飲茶,,121.53142653307945,25.01598948815806,吃的
戀煮廣東粥,美食佳餚,港式飲茶,,121.56246395594596,25.039498821640386,吃的
戀煮廣東粥新東店,美食佳餚,港式飲茶,,121.57604958091245,25.068927292956033,吃的
敦豪極品（飲茶）,美食佳餚,港式飲茶,,121.515301974538,25.046225820971163,吃的
新九記燒臘粥麵飯,美食佳餚,港式飲茶,,121.55038420894915,25.030864948181804,吃的
新八珍燒臘,美食佳餚,港式飲茶,,121.56541701675998,25.040864617179565,吃的
新同樂,美食佳餚,港式飲茶,,121.52066354515104,25.052433271454667,吃的
新廉園餐廳,美食佳餚,港式飲茶,,121.52427804760674,25.10500701317129,吃的
新東排骨燒臘快餐,美食佳餚,港式飲茶,,121.5460007494041,25.041160580454175,吃的
新樂園海鮮碳烤餐廳,美食佳餚,港式飲茶,,121.56740534710153,25.03564115374794,吃的
新海岸,美食佳餚,港式飲茶,,121.61496879224698,25.0587428665711,吃的
新海岸,美食佳餚,港式飲茶,,121.60479249633079,25.052363509494224,吃的
新港城菜館,美食佳餚,港式飲茶,,121.54981459994383,25.06337354142001,吃的
新葡苑餐廳復興店,美食佳餚,港式飲茶,,121.54799462964968,25.051963086299157,吃的
新隆燒臘店,美食佳餚,港式飲茶,,121.53059435547168,25.10552982346255,吃的
星寶廣東小廚,美食佳餚,港式飲茶,,121.56669383515298,25.0406477743342,吃的
星池,美食佳餚,港式飲茶,,121.517057659167,25.047175930771427,吃的
春一燒臘快餐店,美食佳餚,港式飲茶,,121.5555604599105,25.039773038105476,吃的
晟記港式燒臘(知行店),美食佳餚,港式飲茶,,121.55391892128735,25.039462967799313,吃的
晟記燒臘莊北投店,美食佳餚,港式飲茶,,121.54161369237961,25.048405139941615,吃的
木新海產,美食佳餚,港式飲茶,,121.52384309697679,25.05198605397507,吃的
杜家豬腸冬粉,美食佳餚,港式飲茶,,121.50838489768641,25.045710919061996,吃的
林家燒臘．便當,美食佳餚,港式飲茶,,121.55740061984677,25.04018425390192,吃的
林記港式燒臘快餐店,美食佳餚,港式飲茶,,121.55036530113789,25.040512152155653,吃的
梅園港式燒臘,美食佳餚,港式飲茶,,121.56788127177884,25.041248553207044,吃的
楓林小館,美食佳餚,港式飲茶,,121.51695782213135,25.04572485043191,吃的
榮記燒臘店,美食佳餚,港式飲茶,,121.56770902969937,25.041253165704447,吃的
正宗廣東雙園鴨莊,美食佳餚,港式飲茶,,121.54247733594008,25.045926610818494,吃的
水悅樓,美食佳餚,港式飲茶,,121.5492832964351,25.047070302930255,吃的
水都,美食佳餚,港式飲茶,,121.5436893225749,25.027535096340614,吃的
永來香燒臘公司,美食佳餚,港式飲茶,,121.55251017400236,25.05709126087797,吃的
永記燒臘,美食佳餚,港式飲茶,,121.5275377093611,25.051474818155658,吃的
江南燒臘,美食佳餚,港式飲茶,,121.54205031287506,25.04862255013702,吃的
浩記燒臘店,美食佳餚,港式飲茶,,121.52037090608455,25.057479248745917,吃的
海中活海鮮,美食佳餚,港式飲茶,,121.54856856989048,25.052802237721355,吃的
海南閣瓦煲飯,美食佳餚,港式飲茶,,121.55077544958513,25.028410227251936,吃的
海津小館,美食佳餚,港式飲茶,,121.54205031287506,25.04862255013702,吃的
海豐,美食佳餚,港式飲茶,,121.58110357401432,25.05029083707714,吃的
港台燒臘美食,美食佳餚,港式飲茶,,121.57132374890669,25.08198934638388,吃的
港式正常味燒鵝,美食佳餚,港式飲茶,,121.5788895892127,25.040602989592962,吃的
港式燒臘(士林分店),美食佳餚,港式飲茶,,121.53397865431819,25.117913130968752,吃的
港星,美食佳餚,港式飲茶,,121.56666230078221,25.036081578752157,吃的
港澳尖沙嘴美食,美食佳餚,港式飲茶,,121.5536365166293,25.038854427438956,吃的
港龍燒臘快餐,美食佳餚,港式飲茶,,121.52707508560202,25.050705246275598,吃的
溫馨園餐廳,美食佳餚,港式飲茶,,121.51769511695024,25.031312003522356,吃的
潮樓潮粵美食,美食佳餚,港式飲茶,,121.53420194779032,25.110307733571148,吃的
澎湖（海鮮．台菜）,美食佳餚,港式飲茶,,121.52817848515326,25.023467462257393,吃的
珍品廣東粥,美食佳餚,港式飲茶,,121.55509713757303,25.040662237045936,吃的
瑞輝食品股份有限公司,美食佳餚,港式飲茶,,121.54608855221126,25.03540904238217,吃的
環亞飯店廣東樓,美食佳餚,港式飲茶,,121.54786198487052,25.043654223241067,吃的
福聚園餐廳,美食佳餚,港式飲茶,,121.53873416348105,25.033982878992305,吃的
福華港式餐廳,美食佳餚,港式飲茶,,121.5446222342689,25.044055000495813,吃的
